id,name,type,date,distance_km,duration_min,elevation_m,avg_speed_kmh,max_speed_kmh,calories,kudos,polyline,pace_min_km,date_only,month_year
12953881715,Afternoon Run,Run,2024-11-21 17:05:30+00:00,1.6,9.766666666666667,17.5,9.7308,13.32,0,1,jrh~Azz`bHj@B`ATF?PFT?ZFV?`@Hf@FZHb@CN@XJVDZLlAD^Pb@DHB^@ZHd@D\HB??`@B?BBAPJTKf@]f@Wh@c@l@Mb@Sb@IFMXiAzAGN_@j@Mj@UPo@|@sA~Bi@l@O^AHc@b@W`@O^EPIP_@f@CJ]f@EJUVQZ,6.2,2024-11-21,2024-11
12939471601,Afternoon Run,Run,2024-11-19 17:37:01+00:00,3.8,21.15,4.3,10.764000000000001,18.81,0,1,bgi~AjfabHGLMJU`@GRILUn@]`@MVUTm@|@CVOb@UNy@bAc@bA[b@[p@[XITOLEPEHo@x@Mb@QVKJMNQf@W^]t@_@j@MVMRSPiApBW\MX]`@Sb@If@KPYP_@^o@dAo@x@`C_DXQTYDKB]^q@Na@\e@^o@RUd@aAf@q@NYf@q@JW\c@Vg@NI\s@Pc@T[JYFIz@yAd@o@N]t@aARa@d@c@DM?MDQlCeE\s@t@sAPQb@y@TYHMPk@^e@`@u@?SGQCOH{ADQ@WMy@@WJcA?ODc@Aa@JmAE]Fg@AqAF}@AUJc@Be@GAEHGb@A\BP?n@KdDE^?f@Ef@CjAER?j@CXGXA|@ADE@GNKl@O\]?[DoAYc@CkAUeAE{@YUCO@eASE@K\Yh@IVINEBi@I[?SI_BQi@K,5.6,2024-11-19,2024-11
12932274914,Evening Run,Run,2024-11-18 18:48:26+00:00,2.0,11.066666666666666,2.0,10.7316,13.392000000000001,0,2,duh~Ar`bbHGHIVOT[p@e@l@_@n@aAvAw@xASZUTET@HCHAE@GXw@PYLKPa@TOFOT[P]T[r@wAl@q@P_@LOp@oAT]FSBSPSRSL[|A_CVk@b@i@\o@b@o@Tk@d@m@L]FIj@}@`@y@X[FQX_@H_@Ta@`@YNWFe@OICG?]DKCGe@CcAQo@IiAGOCe@Ue@IYCg@B[EI@a@QQAi@Su@Eg@Mc@Ci@QIA,5.6,2024-11-18,2024-11
12932206696,Evening Run,Run,2024-11-18 18:28:15+00:00,2.0,7.65,4.4,15.803999999999998,20.232,0,2,nkh~AlpbbHHWB_@DQj@u@N[RMbF{INO\e@Zm@JK\y@h@eAv@{@Rg@Xk@j@w@Rg@Xe@L[^a@DMxFeJHS^g@Ni@LIHQVu@@MEg@@EEg@HaA@i@Cm@DiACe@BO@g@Cs@BKAEBYVuJB~@M|@BpBIZC^Bf@C^Bb@Kb@AdCCf@FdAAf@}B|IQb@?Dc@\u@nAQd@,3.8,2024-11-18,2024-11
12932090798,Evening Run,Run,2024-11-18 18:14:56+00:00,1.8,10.85,15.1,9.8712,14.544,0,2,hvh~An{`bHFDP@TFbAF|@Tf@BHBLBX?PHd@Dn@@l@NRN~@DdBVDB@DCNFNCHFNA`@GL]b@IVSPKZ_@x@e@z@m@p@K\Ud@q@r@?HMTWZSPWb@O`@a@f@IV[b@S`@c@t@URW~@Wf@KN[VWf@OLK\g@x@GTy@lAWVYf@IT]f@EDa@p@KJCHIHS\Ed@OROF,6.1,2024-11-18,2024-11
12905749400,Morning Run,Run,2024-11-15 08:39:16+00:00,10.0,54.13333333333333,29.0,11.088000000000001,17.424,0,1,lei~AbiabHGZSREJq@`A[n@MNOHWt@u@z@s@vAkAtAIZMTK\OTGPi@l@CH?RCJ}ApBaA~Aa@b@a@~@UXSb@MNMTUXGNORM\E^ELMNe@VYZSVCJ_@p@e@h@KRENCDG@ADr@eA\_@DMp@_ANQh@YNWBg@DOfAoAJWrAwBTUn@}@N]Fa@^s@FS`@a@VK@Ij@}@Fa@`@m@\_@?WJWBMCWJ_@zBuDr@{Ab@i@v@iAXi@`@i@^{@NMl@kA^m@b@kANm@X]FQB]G{@Dy@Ac@H_ADUAq@Du@?o@C[?e@JiBC{AF]@e@H}AE[B[Aq@Ea@S{@@OE[D}@TOXCDKEgABMAEBSL]AWDe@Ai@BKB]NkDHy@?{@F}@BIDs@AWD_@?{@CQDWCyAHq@ASEMA]CGC}@@UHo@EQK{DFOCeADS?c@Ai@I[Ba@DGVY`@Ol@?|BDd@Pf@HbBKjCDNRN?LD`@Kt@EfAHpAB^Dh@Ab@Db@AtBHj@?`BFr@?xAHbA?xBPl@C~@Dn@?t@DNHn@EX@LC`AFTCx@DDCqCImA?_@G}@?iAIgBEu@@yBMi@@sBKw@@o@GWBUEg@@s@G]Jm@E}@?q@Ge@@kACs@DSF[Ga@UgCA{@J[A[E_@UwBGSB_@Ac@DWLQPIh@D^Ap@Ef@Fr@At@@n@EZ@n@D\?TFt@CdBB\GvBBPAj@CZ?bAEXBPCfA?TIl@GlACD?t@C`@AjAETIlBBPAXEL@FG\VbDARWtABh@CXC~AE\Bf@It@?bAEr@ApABNIz@?REH?|@Ef@?d@Bb@G\?l@DTA`@I|ADn@BNEPa@j@Mb@y@zAOj@KNa@\SXa@x@Wl@a@d@MVSVGRu@fAQN[r@YZOVSNMb@c@d@a@v@m@n@GZQVQ\KJq@vA[^Yn@ULo@zAcAjAk@z@g@dAKZW\ITOXIXAHCMRo@PWt@{@Xm@`@k@b@u@`@w@f@m@La@\[\q@XYVg@NOR_@HUNSPa@b@i@b@s@HWz@oAL_@b@m@Xo@j@k@LYdAaBN_@r@eAVo@~@uAFOWQGKCc@BGEC[E]?QG_@A,5.4,2024-11-15,2024-11
12905345185,Morning Run,Run,2024-11-15 08:33:15+00:00,0.4,3.3833333333333333,12.0,7.829999999999999,11.376000000000001,0,0,vuh~Ap{`bH\@t@Pn@F,7.7,2024-11-15,2024-11
12894809150,Evening Run,Run,2024-11-13 18:51:08+00:00,0.6,3.0833333333333335,0.0,11.1744,15.48,0,0,~{h~Atx`bHIC?Re@vAOHqAEmASYI,5.4,2024-11-13,2024-11
12894753765,Evening Run,Run,2024-11-13 18:16:46+00:00,3.2,12.733333333333333,5.7,15.112800000000002,24.48,0,1,vkh~AbpbbHFY?IF]HYh@m@DMNMlAuB`@c@pAcCVWTe@\]^w@\e@Zw@z@uAX]Na@^k@^w@Z_@TSVo@t@gALYZ]FQzD}Gx@_BJG^aA@GGO?KESHwCC}A?e@D_AAe@DY?c@D_@@kB^yDG}@FyBEk@@[PaADI?PEPUlGBFB^Kv@?\EXGvDCRSfGBj@?p@Gr@Ab@Ft@?NSTUd@GBELIJuAlCGFm@x@kCzEa@l@sBjDCJW^QRk@bAUZIXa@f@Sb@S\l@mAZ]JYd@k@l@kAv@gAVc@HURWJW^i@DMv@eAL_@d@s@BGbDwFk@pAuAvBk@dAKHOXs@z@d@i@p@_A@I,4.0,2024-11-13,2024-11
12894590084,Evening Run,Run,2024-11-13 18:03:40+00:00,1.8,11.4,14.9,9.6012,17.532,0,1,`wh~Ar{`bHRHPANFf@@VJr@DZJhAPT?b@Ln@HVH`@B^JhBNFB@DAJ@NEH@AHZFDBD?DKREXIJc@ZQd@c@p@Sd@GDER_@b@s@lAo@z@[p@[^OVSV?FEJ_@h@Wl@m@`AUh@MNEJ[Zs@pAc@h@ILGZUPGJKLO`@MLIRORm@`AQ`@SN[f@i@hAYVORIXATSh@i@`@MV,6.3,2024-11-13,2024-11
12879086490,Evening Run,Run,2024-11-11 18:33:29+00:00,6.0,35.2,19.6,10.242,15.768,0,2,zwh~Az{`bHp@DPFP@THtARRCR@\NZBTHP?JBNAvBf@hAFBDAFDVANLL@NGPYb@]\[r@GD]p@QTg@hA]j@k@x@IZKJQb@GJ]Va@j@Q\c@h@KRMb@Wf@W`@_@b@S\IH[d@ANM\W\_@`@m@vAMLW^KHGNUZO^I\i@n@GLML]f@MTGVSXE\DF_@`@WJURs@hAy@fAOXSXm@f@]d@eAf@MN@BB?ACD?nAy@Tc@r@k@X_@Pe@b@i@TUb@s@n@o@FAHIFSFe@FQz@eANUL[LM`@m@NSv@{Ab@m@Tc@BSRUTc@RQXc@|AoCf@w@Z_@Rg@b@o@DUL[NSXOFGRs@l@u@FMPUHQn@eAXo@f@o@^_AHKRMf@gAJGJQFWb@y@FSRUBSGa@A[Bm@Da@@k@I[?SJwB?i@F[?m@C[D[@{@BM?_ADe@AODs@Dg@Aw@Dc@C[B_@A_A@m@Fo@Mh@Dt@I~A?`@EXBn@Ir@Cf@A`BAN?v@El@AlACPBz@QzABzACJB\Gj@Bj@ANFT?XYZKVa@j@Kd@e@nA[T_@b@e@t@MXUZKVYZk@hAORUd@]XINCROZ]Zs@xAa@f@cAnB_@f@ENEBc@j@_@|@SPO^?Gb@a@Na@TQPWBAR]La@b@{@JIT[Pa@JKRc@HCRWHODYV_@^[HMHg@DMRSb@u@PQL[j@{@HUZe@j@iAJONIP]La@AMMM@IG_@@IcAMG?YE,5.9,2024-11-11,2024-11
12866476989,Morning Run,Run,2024-11-10 06:25:50+00:00,15.0,91.83333333333333,73.0,9.81,15.120000000000001,0,2,fdi~Ab_abHv@B^LT?p@NCND^PT?F_AnAO^QTETOXu@nAQNu@zAc@f@_@t@}@lAOh@o@v@m@pAYZg@x@IVY\Wn@YTuAjCaAxAUh@mBnCEN[b@Oz@O\WL[b@KF{@tA_@XIVEw@DMj@u@pB_Dr@uAnAiBt@uAzA}Bn@oAx@gAN_@l@iA`BcCfAwBr@_A`@_Ad@q@DO^e@`@u@jC_Er@oAVo@^c@Tw@Z{J@uFHw@Cc@JwABsBAi@YgBEy@@k@DW^}@ByAFo@Ni@Fy@HWBqAN{BAwBFYASFg@A{AHmBA_@B}@UqC@o@H}@A_AF{@E_@BYE_AB[K}ABSFK~@c@v@?`CNVLl@HhBOxBDNNLDj@Cf@KfGT~@AjIXb@C|BHlAL~CD|AJlAEp@HfJDf@HtBBbETb@MhB`@lCd@d@ZpB|@pA|@pAp@rAtAp@n@xAlB^l@l@rAX\d@tA\r@dBxCn@`B`A`B|@tBzBvE^h@dA|B\d@Hb@t@pAn@v@X|@hArBHZ_@a@K_@i@q@c@}@EUQOSi@[c@u@{A]y@UkAKSq@u@Wq@oAaCW_@_@{@y@}AQi@s@iAw@{A[{@QSy@{A_@aAWYs@qAi@iAcBqBw@w@wAiA[MuCeBu@[eAQaBe@o@U{C_@{@BmCMi@GsDAmAKkCCaGSqDGcAIuBAcEUmCCwBGwAI_C?}@K{C@aBMm@L[@UK}Iu@k@Qg@H{@BgCIwBAuCMuA?UEi@@iDKwB?_@GqAB[Iu@@i@EgBBcDQkA@gBK{@@w@Oc@F}BIk@BkFS\Fl@A~GRrB?|@J~ACTF^Bb@CfEF`AMx@TbA@`@JjAGnCL|@CbAFjDBlBJdBAx@HtBBTVv@NVNPBj@b@f@l@XJLL?n@DNCdCH|@B~CB\GtAL~DEt@BRQjADf@El@B^Cj@@^Ij@Bl@IRBXOvA?j@Mh@BpAM^ATFfAPlAIn@E`CEHE`BDv@Kl@?d@ERC`ABx@C`BEXEvA?NH\In@@`@EXBr@KxADnAKTSRSh@W\o@|A_@f@_AhBMJc@p@FQ`@g@Zw@~@oARg@?CKIIa@C_@uC_@qDm@S?{@M,6.1,2024-11-10,2024-11
12847364699,Afternoon Run,Run,2024-11-07 16:58:26+00:00,4.0,23.533333333333335,4.5,10.0764,23.904,0,0,hqh~AnfbbHW`@_@jAML_@n@g@n@U`@GVEXQPU\OHQXONWh@u@|@o@dAKFgAhAACDKr@k@PWp@i@FQ^e@x@iAt@u@ZOBQH{@DOXc@Z[zAmCTY?ENOx@iA`@eADCFM@MFG^YPSH_@`@e@DW\u@X_@L[Za@Ta@XWf@qAPYNSVYN_@VSVe@dAyALYz@sAj@sAt@gA\]JQDSJOHg@\g@N_@I}@?k@Fo@?MABE@@CF]CU?{@B]CC@g@G{@@OG[Pg@Fc@B]AOFs@Ay@B?CVERE|@?r@EV@ZGp@?RGp@IZ?ZEb@?JH\ATB\AXDPIvAFl@AJs@dAEPEFGTMNER@JGJIHIPGVSF[V?DIBIN?DGPSNa@|@g@p@ENc@v@MLKVBADInA{Ad@s@Zq@PWb@cALMNWRSJQCECAQSGU?MHQCGe@MwAWYIgACYOiAWYEk@AaASe@?i@MMIkAGY?oAQ,6.0,2024-11-07,2024-11
12847364480,Afternoon Run,Run,2024-11-07 16:50:18+00:00,1.2,7.65,17.1,9.468,12.456,0,0,prh~A`{`bHb@DPApAP`@Bh@L\?v@ZX?rARX?`@FZ@z@LFFF?XHP?l@Hd@L^FELBN?RDJB@@JMd@INWVq@rA[`@c@`AQVMLi@|@O^U\Sh@SR,6.3,2024-11-07,2024-11
12831882928,Afternoon Run,Run,2024-11-05 17:13:08+00:00,5.9,34.11666666666667,5.7,10.3104,16.704,0,1,vkh~AdobbHGFOn@g@l@Uf@a@f@INQPg@n@GJ_@`@GLs@p@YRQFu@j@MPIZ?h@CAASDk@FQ\i@d@Yx@_@RU\Sh@e@HQB[^[^w@NSJGV]RQXKFOJcADIr@_ALAJKTe@Zc@Pm@l@q@BKZe@@GFELWX{@LMNYf@g@DCJITk@V]Na@LMBQXYr@kAJ]PWBMf@{@FULId@k@D[ROXa@b@[BGTYVi@Pu@\_@R_@NS\gALMFCP]JKBIVULa@RYPa@B_@RUFMEOAWDg@?OBi@?m@CM@_@KY@YEOBK?a@FcA?e@CIN}BBkAHm@Ai@No@A_@EY@s@Cc@DOEWBYF]?}@Jc@@A@PMV?fAEZ@\El@A\Ib@BZATQbA@FFRCp@?t@CLB`AO|ABj@EJ?h@BLGr@?PEN?NFT@Z?l@ENAHBFAR@PCXDN?NGNUXGREBIb@[n@Yb@Ol@e@`@KNMXW\_@~@UVMd@[n@QTOLMXILMHI@MLWp@UVMVQRAFOLEPMPMXQRS\CHKPi@~@}@rBYh@IDINIDSf@MLGLWTKNMHQT_@bAWZEJMJa@n@M\U\m@r@GXSb@@MDS\k@d@[PUBKJIBKR_@T[F?Bg@^y@FCJ]HGJAXWFILg@Te@b@e@NM?BX_@j@aA?GL]@UHGJSNUt@q@Ha@T[h@gANU^]FKBYFMPM\m@TMJSNK^_AJKN]VWNUNs@Vq@JMZWJSCAKMKIABAUFc@AAE@]?MEMIS@q@OI@aAGg@Ok@Cg@QK?EEOCa@AMEO@WK]?g@E]M]ACCa@GOAGCI?YI,5.8,2024-11-05,2024-11
12831881342,Afternoon Run,Run,2024-11-05 17:02:34+00:00,1.3,8.716666666666667,16.7,9.154800000000002,11.952,0,0,zsh~Avz`bHNB`@LH?z@XX@t@Hh@@\JTA\HRBDBj@FVF^?l@DLJNBz@NT@VHj@HDDGR?N@ABJNP@PMd@QZENQ^Uj@Sb@e@t@c@h@Sj@k@x@k@j@Uf@SV_@t@w@`Ag@bA,6.6,2024-11-05,2024-11
12824313086,Evening Run,Run,2024-11-04 19:27:22+00:00,1.5,9.5,0.0,9.7308,14.256,0,2,pth~ApabbHR]h@g@^m@^q@Je@JIDMPU@IJQJIPIJQPMPu@b@o@Rg@^q@LOHc@POLGJODMZc@PMJUd@g@Te@HYV_@HYTi@DCNS`@u@M[EQAQBQGCSCq@Q]Aa@M[ES?KEe@GMEi@CUG_@A_@G_ASO@iBSSM]GYCWKs@C,6.2,2024-11-04,2024-11
12824312604,Evening Run,Run,2024-11-04 18:43:15+00:00,6.0,27.666666666666668,8.1,13.05,19.8,0,2,nlh~ApmbbHXi@^e@DKv@gA@GPQ\q@d@i@^s@Pc@DCNWJ[P[V[Xc@f@cA\e@d@y@TUN]DAv@sANg@FKb@_@d@w@JKFKBMJMHUJILUJ]vDiGN[Ze@BOVm@Zg@RW@UGe@@w@LeAEyCH_AJo@A[BKG[@G?k@AU?}@Ju@CYDOFk@F[AUEMGgARwE@HG^C|@EV?v@GhAD^CX@LIb@ClAGTBb@SjJBRAJFb@K~ADjBCJY\GPOTALUTgAzBe@j@Qf@_@r@O`@[`@OLe@~@OR]`@Q\QVCNY^IHk@|@Ud@W^Un@[ZKVEPw@jA[l@M`@e@j@]ZCJcFxIPg@Xe@BK^a@JSr@cAd@{@L[^o@HGHYh@m@p@iAPQHUDCFMDSVm@\]f@}@LM^eA|@sAJ]\_@L]VYFO\c@BSNMJSDATg@LKf@y@BKLWROLSNi@T[\y@LMZk@PQDI@GCeHDQCUDc@?GIOHe@EKASFa@As@H{B@KHIFiBDKBUAWBsACq@?m@Bm@Hw@GXAPEj@?LDPEzA@VAD?XBTAb@Kh@CnCGp@@ZK`ABjACRLp@?^K`A@d@A\Or@?RgD`KOZ[XUb@KH[`ASJa@j@Qd@a@d@e@~@WTW`@QNGRQXSf@E@Yb@KHCLYb@IR}@rAOZEVEJSTGDW\ELw@~@S^c@p@Wt@,4.6,2024-11-04,2024-11
12785155350,Evening Run,Run,2024-10-30 18:41:14+00:00,5.2,28.133333333333333,17.4,11.1312,17.208000000000002,0,1,r|h~At}`bHVBJABEX?p@HTAl@PHALDbADp@P^@f@F\PD?ZWJODc@DKAGOEM??E@HE@ERD@@EHAHXCABBIDSXCPKNALGJCLKHUn@AR@XETe@n@GTMVMPOb@m@v@i@`AON[VKTI`@GJURg@l@Ut@SRMXe@j@k@z@IV_@l@GRS\ADO^KLOHOTSRKZy@dBe@d@MROPKTGDWh@s@~@ELKRQP_@h@CNA`@k@d@]PiAjBSRk@`ASVe@ZKDc@l@OJSHEFr@Y@IJIh@m@HQp@o@LYrByCZWb@SFo@P[Va@FQLUX]P_@Va@@ETWJWPU|@cBLMXq@v@{@T]\]RMD]FQb@q@`@w@P[Rk@DKNMRg@Vg@j@u@Pg@PSLUJGACBCZW^k@FGL]JId@w@h@oA`@g@AAHQXOXm@Ni@f@aABKPQBSIg@@aAPmA@m@E]?KEQ@S?[@SH]@UCkBFi@AYB{@Lu@?ECCEgAJa@BaAD[AEBq@CSBuABk@Hk@C@IXE`@AnB?PBH?XAr@CH?d@E^DXCb@@VGRCT@NGf@?b@En@@JCVGREd@@f@DVCb@IJDVA^DjAQzADJ@PFTBZATSXMVYXYf@M\W\Of@O`@c@^c@h@g@~@U`@Q^UZc@~@WVMTK\CBEP@@DAFe@LQPM|@sAPQp@qA,5.4,2024-10-30,2024-10
12768798843,Evening Run,Run,2024-10-28 19:12:09+00:00,0.8,3.033333333333333,0.0,14.932799999999999,25.632,0,0,dvh~Ar_bbHT[lAuBPa@bA_BVe@JQFC?ExAwBZw@`@e@bAcB,4.0,2024-10-28,2024-10
12768798765,Evening Run,Run,2024-10-28 18:40:57+00:00,5.0,26.966666666666665,5.8,11.138399999999999,18.864,0,0,v`i~AjpabHGRSVQJYh@KJAHQPa@l@?DOHQVKTW`@Wh@QNMRKR_@`AOVg@j@Od@_@d@e@jAc@h@U`@c@j@k@fAUVKVUXKRQn@[j@i@f@[f@UNU`@a@\M\i@z@g@d@ODUTOFk@Zh@a@\QRYl@i@P]t@_Av@kA^]PUVORQXcATYZo@JG\g@`@_ADAXi@T[Pc@LM`@m@JSDSJI`@q@PMf@eA`@k@L]NSVg@TYN_@LMXm@Za@Vs@Za@b@e@L_@FGP]RUXm@T[Xk@PMBKh@q@Nc@JKP_@f@o@J[NWFSHG|@qBTY@IEW?c@HqBOw@ASPeCAODy@CU@{@D[Ag@Fg@@a@D_@AU@m@Fk@Ae@@U@eA@I?k@Ba@AQ@c@DQBWFCARKZAVGL@|@Ij@BTAH?j@Gp@@`@CTI`@Dl@IrC@h@AVGR@V?\Eb@EVBf@APGRA\?RF\@f@C^EPAdA@JHNANEN[VEVOL[v@WVIj@KVKL]TINIHCRKLMXe@x@OPa@v@WZa@n@g@fA[d@u@|@a@dAIFSXO\KJ_@p@QR_@n@Uj@eAvASf@IHWb@EDW`@GFGRg@x@W^,5.4,2024-10-28,2024-10
12729276376,Evening Run,Run,2024-10-23 18:39:48+00:00,5.4,29.183333333333334,5.8,11.0556,15.991200000000001,0,1,vei~AthabHaAfBm@z@Qd@UTSr@IJYR]l@QNg@~@a@`@Yh@IX{A`C]v@[b@Ur@c@b@OVUf@UVaCnDw@vAK\E\ILs@r@qArBYPQNEN_@h@sAhA{@d@ONQ^I`@B@@@BCPk@V[LIZYTMX_@v@o@l@q@DOT[\m@t@eA`AaAPo@|@yALa@h@s@T_@hAaBt@cBV[Xi@Zi@t@}@J[l@y@L_@~@}Ad@cADCLQXc@T]La@j@}@bAoAf@aAVa@HSNSPk@JOZYXq@JK\i@JW^c@N]PSHSEKGKCYA_ADe@@a@CkADU@o@Jy@?WDc@C_BD_A@q@HgAAi@Ng@@KCu@@]DSAKBo@GUAY@YDi@@ILS?IC@EFMd@KlBAj@BxAHf@E\Oj@BF?VGx@CfBEXAt@AH?r@Eh@CtAEf@HtAIr@Ez@Jb@?RCHm@t@a@z@a@l@I^{@~@OZe@x@c@l@oAvBO\WV?H\e@\[bA}APe@DCBOt@mARe@TWPa@DEJQUW?IX]LYRYBKCAFMAMcAg@BIKE_@?_@CyB_@e@A}@Ue@GGCc@Ai@MQ@Qj@Op@OVK?q@Mu@GoB[,5.4,2024-10-23,2024-10
12720405750,Afternoon Run,Run,2024-10-22 17:10:20+00:00,5.7,30.916666666666668,22.2,11.106,32.1804,0,1,|sh~Arz`bHFBN?^HV@LDV@l@RFAXBDCX?`@Ph@BFDb@EN@XFLHT@HBt@FLJt@Tf@BHBpBbBCRKT_@h@IX?NGPMJ]f@_@^Wl@MTOLg@t@QN?FIPUXBRSf@YTMNYVi@pAo@x@ETIFAD]b@?DKHQXUp@ORGNCPWj@]ZQZQH]n@]\MTk@t@INGB]ZE^k@z@Ud@SZWr@APMVQPWLKLGTCDKBMXgAlAWh@Yd@g@\G@S\QRs@XWVGPLSx@o@FGHAVQPQHQXKJOXYRc@h@k@LSBOd@q@h@e@PGLWJu@HSTYHQ^_@Tg@HGDOTi@HYTa@^[NUBCL[LKTe@JITc@HWPUHSPOVa@Za@HU@IP]h@m@@KN]\[Xi@La@NO\i@TOLOTaAf@m@N]PQRY\{@RSHELUJQLg@PUDQDGPKLOL]RUJ]p@mAHYPK@E@[G_ANyA@WA_@Gc@DSD_AAS@U?q@Dq@Cu@Hm@@i@BGQw@?YGk@Fw@A{@F]AYDg@?YDCGw@Fe@J[CvBIbAIZA`@@f@S`FDaCIbEF{DAZ@~@D~@Ar@BTOd@DHBV@h@BJEJAFBf@Kb@BTATDV?PGf@Kf@AX@TARBVCRELY`@AJc@h@K`@O^KLCNO^_@VGH[n@i@rAYZK\W\Qh@IDOZ?IDS\s@Lc@V]Te@LKLMJUH[PYHSTQRi@HIOc@@YCUWAWKqAY_@C]Gg@AOIO?w@Kk@I_@KYCO?[Gc@?]MsAU_@A]IQ@KEUC,5.4,2024-10-22,2024-10
12712328043,Evening Run,Run,2024-10-21 18:33:52+00:00,7.0,40.0,8.1,10.519200000000001,16.6248,0,1,pwh~A|~abH[Re@f@[j@@FUPUl@W^IVi@p@s@fBIJSH_@l@Sb@EZCBMBM^m@h@Wb@OLUd@mAzAGTIFEHOFKJ_@p@OJG@IFa@RONQDEDEJCZ?XBFCUBM@a@BMNW^[x@a@ROPUFGNAPMZ]BKDIn@k@DMVYFKPORk@PMJCLKJc@@k@HCHMl@[JQFEHU?ON[PQBWXe@BMRWDOJMHWNUHYNWt@aAP_@NQNM\s@PSFMDAFIN_@^a@FSNM\e@Tq@`AmBV_@RORe@NKBKFKVYROV[DKDWHODSl@y@FSR[J]P[PWNIBGF]JKJEZk@HI@IPa@Nk@HMLMBMEOAu@LqBIcABQC[DOEy@BSGg@BUJ]BQDw@AWF_AAQBQ?WCEDo@AMDIFk@EOFk@C]?w@FmBJs@BCD?ENGLQzAAj@Kn@?tBCNBHMv@?d@CFDf@G`@BZCx@@VKl@?\HN@`@Ed@@JAH?\IbAB~@KfA?`AHf@ENYf@EP[h@CJAN_@n@GZKNWNg@r@GLk@x@]n@GFYf@MNKZW`@AJ_@^[n@o@l@EJSTGNUVERMTWb@QREPKRMd@]^Ud@a@p@IXKT[Te@x@g@l@Sd@QRWb@IZS`@g@l@ELc@h@Ob@i@p@IZCTEBBBEDMVORs@f@OV[ZYd@ST{@rAm@d@g@l@m@TURMZG^Af@AWF}@Na@^]LAb@KDIZUBKNKbAmAR[^_@@EX[JSLM^c@d@_@JWNy@R[XSHMRQLWTWFOPSn@sAPSNYV]Xw@\[\g@v@y@DMJQNc@Tc@Z_@HGL[X[N[PSl@}Ah@{@LYF]X[\e@z@eAjA_CPe@^m@j@u@YaBKEgAMq@MQ?a@IQAg@Ig@Q}@IKCY?_@ImAQMEa@CWIqAKe@MoAG,5.7,2024-10-21,2024-10
12712327634,Evening Run,Run,2024-10-09 18:13:16+00:00,5.3,27.983333333333334,5.8,11.282399999999999,19.267200000000003,0,0,xei~AxhabHO^G@GHKLEROJSx@KPSR_@r@SLCHOP_@XEHIFINCXOHINSj@e@x@IFGPc@f@MTEPIBMNG^INQPS`@QRUj@[Z_@~@QRMFYf@Mb@IFUd@QRIDMPg@fAYXGXC@KPIX]ZQX_@b@INS\GVOJAFUT[Rc@t@d@k@Zs@FCP[F?DMJMNCPSVo@VGLO^qAN[HYV]HEf@u@x@yAZ_@Xq@LODMNW@Eb@c@HWz@gAFMJKVe@?ELYp@cARe@LKDI?GLSH]RWVSVg@FU`@]Ri@HKHEVa@HG?EVWPi@PYDQXc@LMDKJIDMFGL[DMT_@FCR_@H[LM@G\]FQJQFWN]RSNWBKG_A?s@Dq@Ak@EYDQCKASDUDgADa@Ek@?a@BI?a@Ae@F]Co@@SFa@AY@E?o@FSA{@DU?oACc@LeBHWDEUp@@^Il@@~@AF?~@InAE^@LGtAERCX@xAEj@@^CtAE|@?TCZ@ZF^A\@VAp@J\?FEFA|@m@`AOh@QXIn@OXERKJ[DCB]v@URSXMXMb@OTg@j@]t@aAjAER_@\MVMFU^FK\_@JQZSHK@KNSLGRo@TKJK?MBIz@_BFSLOJKd@cAHGP]^e@Lk@?EOe@B]FIFCDIb@URa@BGAGQIOA{A][CEEi@@qAO}@_@a@@OEY?]Oi@KI@EL_@ZOl@GLUHy@Ei@Ko@?aAO,5.3,2024-10-09,2024-10
12600921805,Evening Run,Run,2024-10-07 18:13:56+00:00,5.0,24.55,5.7,12.2796,16.7832,0,2,~ei~A~habHS\IT{AhCi@j@U\WR_@h@Ob@[h@GPi@n@]|@c@n@]p@W^_AtBYZKF_@b@w@fBsAfBEBc@~@OVSVO\CPAJCDEDOROF_@Vk@pA[d@WNMNGPILp@iADQ\a@r@u@p@_@VgAFGb@aAr@eANOf@eARSLYrAeCJI`@s@VS`@k@d@w@@IXi@d@s@\[\}@NOt@}APYLKFINq@\e@HW`AsAJYVYJULOt@aBPMNY@GFGJWVYTq@b@s@HUX]@OEU?UBaAFs@GkBDODsDFy@?oADqADWAQPyAEs@Fc@AEAsBDW?[Ho@DM?BOf@AL?z@CPCfBG~@Ap@ENM~AER@`AGvBD`AE`@?PEpAHhADTEx@Gb@?|@EVg@xAEDAJMTELOX?FSb@Ut@g@Ta@d@k@bBGFk@bAa@j@Uf@MF[`@AJMVi@b@INWb@c@rAW^O^IHi@~@[Xc@lAMFW^UPKNa@ZK`@W`@Rc@n@q@L_@TWROL[@ONYHYf@u@Xm@f@m@Lc@JQPS`@o@?EP]HMPI`@w@Xa@Ve@@Kj@w@,4.9,2024-10-07,2024-10
